batch_transcript-parent,,,,,,,
filename,audio_link,language_id,transcript,ground_truth_transcript,Remarks,,
hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0002.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0002.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=06f7579435fc3b27082d9b00556e143c41f644f032e0cb40b157e42517274b24#,hi-IN,क्या करना है मेरे को करके चाहिए भैया ऐसी ब्रांचों से मैं क्या करूँगा यार भैया मैंने तो डबल पैसा दे दिया,क्या करना है मेरे को करके चाहिए भैया ऐसी ब्रांचों से मैं क्या करूँगा यार भैया मैंने तो डबल पैसा दे दिया,Drop,,
hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0003.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0003.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=876c4cddb4e3ce95df7fc423889d967da4097fea6411496ca6fb01c7aa43927c#,hi-IN,साठ हज़ार का साठ हज़ार का एक बीच दे दिया मैंने वो बीच वाले लोग ने रसीद काटी नहीं काटी उसमें मेरी समस्या थोड़ी ना मैंने उनको पैसा दिया भाई,साठ हज़ार का साठ हज़ार का एक बीच दे दिया मैंने वो बीच वाले लोग ने रसीद काटी नहीं काटी उसमें मेरी समस्या थोड़ी ना मैंने उनको पैसा दिया भाई,Perfect,,
hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0004.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0004.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=b20c6983f866fd4fe588304250fa49c958c125ca585cd2ec29d9f7899e8c35d9#,hi-IN,उन्हें एक किस्त मेरी छुपा लिए और कुछ पेनाल्टी नहीं होंगी हज़ार बारह सौ रुपये ऐसा पैंतालीस सौ रुपये हो जा आप समझना अब पैंतालीस सौ के तुम मेरे को अठारह उन्नीस हजार बता रहा है कुम में से पाँच हजार लोग,उन्हें एक किस्त मेरी छुपा लिए और कुछ पेनाल्टी नहीं होंगी हज़ार बारह सौ रुपये ऐसा पैंतालीस सौ रुपये हो जा आप समझना अब पैंतालीस सौ के तुम मेरे को अठारह उन्नीस हजार बता रहा है कुम में से पाँच हजार लोग,Perfect,,
hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0005.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0005.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=619dd202e21e7c82a3b2a2fbd28fa58e97a205b0d0f9894a53f6cb96e7912545#,hi-IN,हो जाएगा ऐसा बताओ दो पैसा मैं पैसे दे रहा हूँ पाँच के हम यहाँ भैया देखो कोई चीज़ें की सीमा नहीं नहीं कोई चीज़ें की सीमा होती है भाई साहब ऐसा हाँ,हो जाएगा ऐसा बताओ दो पैसा मैं पैसे दे रहा हूँ पाँच के हम यहाँ भैया देखो कोई चीज़ें की सीमा नहीं नहीं कोई चीज़ें की सीमा होती है भाई साहब ऐसा हाँ,Drop,,
hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0006.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch0_seg_0006.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=34ae43b6e791c9d1d820d185aa0d2840ab0aabd058b3bdcb44912faf9bd8d2bc#,hi-IN,फिर भी आएगा कुल फिर वो ब्रांच फिर वो ब्रांच माच होती थी मेरी मेरे को पता है मैंने मैंने घर बार,फिर भी आएगा कुल फिर वो ब्रांच फिर वो ब्रांच माच होती थी मेरी मेरे को पता है मैंने मैंने घर बार,Perfect,,
hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0001.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0001.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=c6d48a0da6d45bd4d5fc49853cb6a652aa5eda63406d724e68252f177f172bc2#,hi-IN,ये चार हजार पाँच सौ उनहत्तर रूपए का है जो टोटल ड्यू अमाउंट इक्कीस हजार छह सौ चौरासी हो गया है सर टीवीएस ने आपका केस सेल कर दिया है आई ए आर सी को,ये चार हजार पाँच सौ उनहत्तर रूपए का है जो टोटल ड्यू अमाउंट इक्कीस हजार छह सौ चौरासी हो गया है सर टीवीएस ने आपका केस सेल कर दिया है आई ए आर सी को,Drop,,
hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0002.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0002.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=c608da4fdd6d4c59b2f54b004fd92e9167f3033f0abe9d360cd3f14c205de5b4#,hi-IN,जी सर ये आपका जितना पेनल्टी एंड इंटरेस्ट आपका लग रहा है ना सारा आपका सर वेवर करवा देता हूँ आपका पैंतालीस सौ उनहत्तर रुपये में लोन क्लोज हो जाएगा,जी सर ये आपका जितना पेनल्टी एंड इंटरेस्ट आपका लग रहा है ना सारा आपका सर वेवर करवा देता हूँ आपका पैंतालीस सौ उनहत्तर रुपये में लोन क्लोज हो जाएगा,Perfect,,
hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0003.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0003.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=99ec4433b8c8b624843da5b62a06f1dc91741d3c4cf3a3f3631927fda46a74e6#,hi-IN,एक मंथ बाद आपका सिविल अपडेट हो जाएगा चौबीस ऐसी अड़तालीस घंटे में आपको एन ओवेसी आ जाएगी सर,एक मंथ बाद आपका सिविल अपडेट हो जाएगा चौबीस ऐसी अड़तालीस घंटे में आपको एन ओवेसी आ जाएगी सर,Perfect,,
hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0004.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0004.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=4f5e244deb0f1833b2a71ad5e16a27a77202e647aae15b4c14d3e0f85e2aec63#,hi-IN,सर करवा दो ज़्यादा बड़ा अमाउंट भी नहीं है बार बार आपके पास कॉल जा रहा है आप भी परेशान हो रहे हो सर,सर करवा दो ज़्यादा बड़ा अमाउंट भी नहीं है बार बार आपके पास कॉल जा रहा है आप भी परेशान हो रहे हो सर,Drop,,
hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0005.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0005.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=3c1c2f37931f797224d9a7a4c471d17f6099f997fe627109911847a712b202ea#,hi-IN,सर ये केस ना अब उनके पास नहीं है ये केस अब आई ए आर सी के पास है टी वी एस ने ना आपका केस बेच बेच दिया है सर आई ए आर सी को,सर ये केस ना अब उनके पास नहीं है ये केस अब आई ए आर सी के पास है टी वी एस ने ना आपका केस बेच बेच दिया है सर आई ए आर सी को,Perfect,,
hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0006.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0006.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=7b965f037f5fd426b149e841e3e969dc3af5a305c14bab733b7e9ad52bd5128a#,hi-IN,नहीं अगर आप अपना सिविल रिपोर्ट चेक करोगे ना सर वहाँ भी आई ए आर सी के नाम से ये लोन एक्टिव चल रहा है आप का सिविले की इसी वजह से खराब हो रहा है सर काफी डाउनजर,नहीं अगर आप अपना सिविल रिपोर्ट चेक करोगे ना सर वहाँ भी आई ए आर सी के नाम से ये लोन एक्टिव चल रहा है आप का सिविले की इसी वजह से खराब हो रहा है सर काफी डाउनजर,Perfect,,
hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0007.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/manas/Shewaz/untitled%20folder/hindi_25h__1780378201531_audio_file_13146586022_ch1_seg_0007.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=d9ddb5f8677fa0e41e0f778b03e0c03e3cf760df7044f584e52a7b6cc90cc6f8#,hi-IN,बात आपकी ठीक है सर बात आपकी ठीक है लेकिन यार जब तक लोन चलेगा ना सर आपको कॉल आता रहेगा आप भी परेशान हो रहे हो,बात आपकी ठीक है सर बात आपकी ठीक है लेकिन यार जब तक लोन चलेगा ना सर आपको कॉल आता रहेगा आप भी परेशान हो रहे हो,Perfect,,
